tweet,label
@USER @USER @USER Fk River you are a sick individual. Get a life or make the world a better place or end yours. No loss trash IMHO,Harmful
"@USER @USER @USER Trump wanted to be president because he is a narcissist. He still lives a great life"" but only now we, the taxpayers, are footing the bill! Impeach Trump now!""",Harmful
"@USER Liberals would still vote for him. They'll claim his comments were Taken out of context and that he is still a man of integrity.""""",Harmless
Is anyone surprised that a President who would commit treason with Russia to get elected would pick a rapist for the Supreme Court?#MondayMotivation #Deplorables #MAGA #MarinesagainstTrump #KavaNO #BlueWave2018 #PostponeTheVote #Kavanaugh #StopKavanaugh,Harmful
@USER Burt. A cool dude.,Harmless
@USER We would rather keep Bieber than Trudeau. You are welcome to Trudeau,Harmless
@USER is my absolute favorite in Sharp Objects. She is absolutely sensational.,Harmless
. @USER tells us she is an unserious attention seeker  URL  #iphone @USER @USER @USER,Harmful
* Christian Kabasele reveals the secrets behind Watford's perfect start to the Premier League season : Beans are banned at Watford's training ground so Christian Kabasele spills the avocado and quinoa. He is is intelligent.. . URL URL,Harmless
@USER An insult to holocaust survivors and their families. An embarrassment to film making.,Harmless
@USER @USER @USER How many car windows did you smash today while wearing a pussy hat? You anti-American antifa fucktards are a pathetic waste of life. We will slap you down at the ballot box once again. URL,Harmful
@USER @USER @USER @USER @USER @USER They coming. URL,Harmless
@USER you are the best player in world right now is just matter of time before the world realizes who you are.,Harmless
@USER Can we talk about how he is having the worst year of any player in yankee history?,Harmful
@USER Didn’t she also say “ Trump will never be president take it to the bank”,Harmless
@USER @USER @USER Good for you.. he is bit miss guided for me to follow as the guy to me seems more like an idiot &amp; a crock but if you think that he is perfect even though there is multiple investigations against him whom am I to disagree. I'm still looking for a better role model for America cya,Harmful
@USER He didn't break shit.all he did was make himself look more foolish than normal,Harmless
@USER And yet “he is”. Better than anyone before him🤢,Harmless
@USER Total Bullshit,Harmful
@USER nah it's coz you're a cunt. blocked,Harmful
@USER Hopefully this kind of outrageous behavior will motivate Senator Collins to vote FOR the appointment of Judge Kavanaugh.  Disgraceful libtards.,Harmless
@USER @USER Looks like you are the one 😜 Some simple things needn't be explained,Harmless
New York Times Admits Experts Were Wrong About Trump&amp;#8217;s Iran Policy. America Is Winning. URL Chaulk this one up a deep mark of success scrathed in the wall of successes. MAGA @USER,Harmless
@USER So this is how Antifa finally dies? By commiting suicide? Nice.,Harmful
@USER YOU!!! Need to leave a lot of shit in the past lol this tweet is literally made for you,Harmful
"@USER @USER Ain't nobody bitter here. Women who know their worth spending their life upgrading"" somebody son but actually LIVING it and becoming their best versions for THEMSELVES. You go look cute on your maid outfit, like you always do""",Harmful
@USER Look at all these racist white liberals freaking out because I said Tom Arnold has white privileged.,Harmful
@USER and the rest of the Democrats LOVE Antifa and their Alinsky tactics.  #DemocratsAreDangerous URL,Harmless
@USER So. Gut. &lt;3 &lt;3 &lt;3 &lt;3,Harmless
@USER ball is in our court not yours,Harmful
@USER @USER @USER She?  To whom are you referring to?  Hillary?  You know what is tiresome?  Bernie supporters bashing Hillary Clinton.  She is an actual Democrat who raises money for the Democratic Party and doesn’t bash them.  She has a positive message.  So who is dividing the left?,Harmful
@USER @USER @USER I was just going through my TL and I saw this. There are no words she is such a sweetheart this is so horribly sad. May her family find the strength.,Harmless
@USER @USER One imagines you are being sarcastic. One worries that you are not.,Harmless
"@USER YOU CAN'T TELL ME WHAT THE FUCK I CAN AND CAN'T DO!""  *whips out binoculars*""",Harmless
@USER @USER He’s by far SC’s best option. I don’t want anyone else to start. It’s just the reality of who he is.,Harmless
@USER @USER I don't think he's guilty....this is what you leftwingers do...make up sexual assault claims about conservatives.,Harmless
@USER Interesting; my interpretation of the piece was that he was speaking tongue-in-cheek in relating his psychiatric condition to the gun qualifications to highlight the ironic and counter-intuitive nature of gun control laws. I thought it was a well balanced insider piece.,Harmless
@USER Eric Smolder Ex Atty Genl. Epitome of the Labamba govt. sheister.,Harmless
@USER has this tropics update for us now... but she'll have the very latest details on #Florence with the new 11 p.m. advisory.   Be sure to join us TONIGHT at 11 for @USER News. #NBCCT URL,Harmless
..ya commie pinko...#MAGA URL,Harmless
@USER Pro rate them just as you are the beginning positions.,Harmless
@USER @USER @USER @USER its fake? its from 2 different maps guys,Harmless
@USER You go girl! God bless you and all the survivors and for getting young people out there to vote for common sense gun control,Harmless
@USER @USER @USER @USER The Australian origins of Gun Control:  Paperback  URL  Kindle  URL,Harmless
@USER Hopefully he is gone soon. We have glorious beings for you to meet. URL,Harmless
@USER He is too bitchy...  And you?! I ask a question and you dont respond    Why would this be 1 way street?,Harmful
@USER @USER She is an hypocrite and back stabber like her boss! She applaud this clip. Neighbors help each other when they need help?  URL,Harmful
@USER @USER @USER He is the best Warrior 🤷🏾‍♂️,Harmless
@USER @USER @USER Farrakhan has refered to white people as Blue eyed devils. Will not even repeat what he has said about Jews. He is anti-Semitic.,Harmful
@USER all these things you mentioned mean nothing to those of us who love our country! Our freedom and country mean more to us than anything of this world #maga #KAG URL,Harmless
@USER @USER I just saw a video that you are corrupting our government and from the evidence i just saw you are going to jail!!!! #MAGA #TheGreatAwakening #QAnon #YouAreGoingToJail #YouHaveBeenExposed  URL,Harmful
Exactly what the #LeftistLibTards wanted to happen. Try are a #Corrupt and #Miserable Party. URL,Harmless
@USER She is a vile rat of a woman.,Harmful
"@USER I read this as If you are a straight white male forget about being partnered.""""",Harmless
@USER I just think that he's more likely to be lying about this to protect himself than she is lying just to disrupt her life for no apparent reason. I've also known entitled men like him.,Harmless
@USER He is very skilled😂😂,Harmless
@USER @USER One of my punk rock friends in NYC is always getting weird hate mail. He posted about it and in the comments someone used a J-hope gif. Of course I had to explain who he is. I love how people use their gifs and have no clue😂😂,Harmless
@USER Always remember that you are a rockstar.,Harmless
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER So does antifa go to Church?,Harmless
@USER @USER  BRUH THIS??? LMAOOO,Harmful
@USER God is good to us 🙏👍,Harmless
@USER That’s messed up. #WalkAway Congresswoman M. Waters has ZERO control of her demon within. That’s what happens when she &amp; other stupid a_ _ greedy folks willfully submit their souls to the Devil. Satan was defeated again in 2016. @USER #AmericaFirst #MAGA @USER,Harmful
@USER @USER Why don't liberals understand that an allegation of drunk teenagers who don't have sex is not a federal crime? Golly Moses- What is wrong with those people?,Harmless
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Antifa tell the truth?,Harmless
@USER this is rei from evangelion concept/design by @USER 😭😍,Harmless
"3/ you simply gloss right over the silly emotional female, and her nothing problem. Then you delete this as you realize how horrible it is, (or perhaps someone told you), but somehow it is the fault of the liberals,"" who might misinterpret what you wrote in plain English.""",Harmful
@USER Brown like you,Harmless
AND Still I give it the old college try! #WalkAway #CommunismKills #LuciferiaRising @USER #MAGA #Trump2020 URL,Harmless
@USER Please and that bitch will get popped and end up with a lump like her dumb ass sister 💀,Harmful
@USER sexy,Harmful
@USER Charged for false charges?  Why not?,Harmless
@USER @USER What difference does it make if the gun death was a “fight” or “random”! Holding parents accountable could be part of gun control legislation. Write you Congressional representatives and demand it! Until Congress deals w/ gun violence it will continue &amp; ALL Americans are at risk!,Harmful
@USER @USER Ask @USER he know the truth hahaha 😊😊 have favoritism person so unfair,Harmless
7 car and truck ramming attacks in Europe and America's gun control lobby URL,Harmless
@USER @USER I SHITTED/SHAT YTD AND LOST 0.6KG CAN U BELIEVE IT,Harmful
@USER @USER I can just hear the trumpsters now crowing that we liberals loved Jane Fonda and supported draft dodgers. I grew up in those times. I was against the war but knew Fonda had gone too far and was wrong. I supported those who burned their draft cards AND those who served.,Harmful
AHH I MISS THEM SM ❤️❤️,Harmless
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER He is an angry puppet who is trying to pretend that teaching children acceptance of others and tolerance is somehow political and wrong. That's just how hate filled he and his party are. That's the real politicizing. NOT teaching kids gay people exist. Party of lies.,Harmless
@USER @USER @USER Immediately. Anyone gets out of line they will get a 1 on 1 talk by og ragey. Guaranteed everyone will behave. Reeee.,Harmless
"4/5 Despite dissent within @USER @USER declared “All Canadians are aware of the need for changes to Canada’s gun control system. This government is committed to the reduction of crime, and effective gun control measures are an important part of Canada’s criminal law. URL",Harmless
#MaximeBernier “Racist Party of #Canada”  #Bernier #PPC .@USER #news #politics #government #cdnpoli #polcan #pnpcbc #liberals #progressives #conservatives #ndp #cpc #lpc #gpc #AltRight #FarRight #populist #racist #racism #bigot #hw URL,Harmless
@USER Glad no one watches her!,Harmless
"...or the many other instances where AR-15s used for home defense are labeled mass shootings"" by gun control:  URL",Harmless
@USER Oh shit stay safe!! !!,Harmless
@USER @USER The more Antifa BS average Americans see in the news the more repulsed they are by their antics.,Harmful
@USER    You warned everyone about Josh Gordon the last 4 months on a daily basis.  I'm sure you are as shocked as I am of what transpired today.,Harmless
@USER You guys have featured splendidrainco's etsy page and she is being censored by etsy now. You can't find her site through the search engine you have to have a direct link. And according to her instagram post they have been basically leaving her out to dry.,Harmless
@USER You are correct for now but 2 games doesn’t make a season.  I thought he would do well (but not this well).  I thought the D would suck (which they do) and it would make them lose.  I still feel that way.,Harmless
"@USER Democrats cut funding. CIA goes around it. That's how it's done. Conservatives"" who play by the rules will get fucked up, every time. URL",Harmful
@USER I wouldn't be surprised.,Harmless
@USER What death threats? Antifa is not sitting outside her house like they have with Republicans. Why did she scrub all her social media?,Harmful
@USER @USER You really have to let it go. He's going to get confirmed.  You can continue to kill babies  and gun violence will continue despite gun control.,Harmful
@USER Everyone should vote regardless of the candidates and parties they support.,Harmless
@USER Happening to Lecor and I where our frame rate is down by a decent amount and frame drops,Harmless
@USER @USER @USER Bwahahahahaha....she is a liar. Let her bring a case with the State of MD then. I would love to see it and see her bankrupted by Kavanaugh's attorney in a libel suit.,Harmful
@USER Don’t watch moron movies,Harmful
@USER If your a Democrat and you love this great country how can you standby and watch as the liberal arm of your Democratic party tries to destroy everything we love about our country. #Walkaway no actually #Runaway. #LibsHateAmerica #CommiesSuck #MAGA and #KAG for everyone 🇺🇸,Harmful
@USER Why are you the way that you are,Harmless
@USER Another elitist who is out of touch with the patriotic Americans!,Harmful
@USER He is hurt and no one has checked on him!!!,Harmful
@USER @USER Antifa methinks !!!,Harmless
@USER ....and boobs. Do NOT forget the tatas. ❤️,Harmful
@USER Northern Ireland was explicitly designed so the British establishment could stop paying attention to Ireland. They’ve been indifferent since 1921.,Harmful
@USER @USER yeah keep mocking her right into a yes vote,Harmful
@USER Professors at Liberal Colleges by Day &amp; Antifa by Night.,Harmless
@USER @USER @USER 😂🤣 it’s funny how liberals use terms like “snowflake” and “triggered” bc that is exactly the terms that were originally used by conservatives to describe liberals on Election Day! I still lmao I’ve never seen a grown he-she before screen bloody murder over a new potus 😂😂,Harmful
12 Ways To Use Saul Alinsky's Rules For Radicals Against Liberals URL,Harmless
@USER @USER @USER So many issues facing Australian voters but the single obsession of Australian Conservatives is bullying transgender children... URL,Harmful
"#MAGA people are very low IQ. GDP Growth"" means LITERALLY NOTHING. In no way does this translate to higher income for white familes or individuals. All that billions goes to companies or government.   And what jobs did he create? Labour which pays less than living wage lmao? URL",Harmful
@USER Demon-craps just can't get over the fact that they are not in charge....They're delusional to think something that will effect the country in such a profound way will just be bargained away....American's have Dreams that come first over Illegals.,Harmful
@USER @USER @USER @USER @USER Monkeys have been used for centuries to dehumanize black people but none of that has anything to do with the 5th largest economy in the world and a 9 billion surplus. Everything else you are saying is nonsense. Againtske your L and leave,Harmful
@USER @USER The problem for May is how it will devastate her government &amp; party. The ERG will go bonkers &amp; try to stop a second vote. Result chaos.  Many Conservatives fear this will totally destroy the party. But repressing it WILL.,Harmless
@USER Fuck off,Harmful
@USER Because he hates,Harmless
"@USER @USER I was thinking 2 from antifa n 2 from the nazi"" type ideology.  Wont argue though.""",Harmless
@USER They know this is not admissible so they are attempting to contaminate the jury. They are working overtime to ensure she is found not guilty...,Harmless
@USER As Catholics RUN from Parrishes,Harmless
@USER all you want is gun control while you let corporations rip us Americans off you don’t stand up against cops assassinating unarmed black Americans cops are enemies of Americans that’s why their against @USER because they want to kill blacks in America thanks @USER,Harmful
@USER Oh my heart! She is beautiful. MUCH more beautiful than the immersion blender.,Harmless
@USER An ugly old man trying to make himself relevant again with more lies  Remember him saying he had a deathbed confession from CIA director casey? Never happened according to the bodyguards in that room shouldn't that be enough to question this morons credibility,Harmful
@USER I love my penis and want to keep it. Would rather smoke a joint.,Harmful
@USER What a joke.  Another dirty tricks Democrat on the George Soros payroll.  The Democrat Party knows no shame.  #MAGA,Harmful
@USER they’re abso shite quality tho,Harmful
"@USER @USER @USER @USER @USER @USER 36 years ago I was sexually assaulted by a Supreme Court nominee, but I would like to remain anonymous so that I don't have to answer questions. This is basically a smear campaign because I am a democrat and don't want conservatives with a majority on SCOTUS.""""",Harmful
@USER @USER @USER @USER That's just depressing. Good churches are getting hard to find. Few and far between. I know people who belong to churches that espouse gun control and abortion! That's politics - not God! Not Christ!,Harmful
@USER @USER there os no such thing as antifa,Harmless
@USER @USER @USER @USER @USER No we don’t! There has been videos of Trump supporters blocking kkk and sending them away! We don’t accept racism. He said “There are fine people on both sides”. That includes antifa but go ahead and pick and choose your information.,Harmful
@USER I never said that. I merely refuted the statement that they don’t have a tight end. Virgil Green is a solid tight end when he is surrounded by the talent that the chargers have,Harmless
@USER She’s a great comedian. Where as you are a great....nothing.,Harmful
@USER @USER Liberals have always wanted to get their hands in your wallet and and now they want to get them in your pants.,Harmless
@USER @USER @USER In a country where people openly abuse ram...krishna...tearing geeta is no bravery....real bravery would have been if she had done this with books belonging to other religions.....but then she is as big a coward as you are.,Harmful
"@USER @USER @USER @USER @USER Antifa is always igniting fighting and violence with the right, therefore they are YOU! BLM is mostly"" peaceful? Are you kidding me? Do your research! Geez URL",Harmless
@USER @USER @USER @USER @USER she is not a rep.,Harmless
@USER Yeah ... as if when a lady stranger randomly walks into your home the first thing you think to do is obey her verbal commands....  Sounds like she is trying to blame HIM for his own murder.  Unbelievable.,Harmless
@USER @USER America is being destroyed by our President.. he is a cancer to democracy. That is what is sad,Harmful
@USER @USER @USER @USER @USER @USER @USER Ok lang admin we understand. Praying that you overcome whatever problems or hardships you are into right now through our Lord Jesus Christ. #FrancisAglabtin2TulogNaLang,Harmless
@USER @USER Sorry to say but you are ignorant and should not tweet something without some research. Some of the ones that were arrested were seniors. They are all people that care enough about what is happening to go out to have their voices heard.,Harmful
@USER Aj nahin to kal tum ko bi marna hy you are bad thinking,Harmless
@USER I got this,Harmful
@USER I always knew that is how Biden and Obama felt about conservatives. It’s just shocking that they so easily admit it now. No wonder there is such hatred and violence on the left!,Harmful
@USER Right!? Good grief...he is just perfect 😊😘❤❤,Harmless
- Gold Coins: she’s cute. “diamond blue palm trees” the visionary she is. probably fave production so far. a fave. gold coins everywheh.,Harmless
@USER @USER You are so close.,Harmless
@USER @USER Why do liberals preach gun control but go and get stupid with guns?,Harmful
@USER what happened to your kids ? how are they still alive? you are a backstabber and a fraud,Harmful
@USER @USER trump may not be the one who started this mess but he can stop it. If he doesn't he is part of the problem.,Harmful
@USER @USER @USER @USER @USER Lmao. He’ll be confirmed on schedule. Then we start the very short clock on RBG. And 1 or 2 or 3 more in the next 6.5 years. Along with another 30-40% lower court appointments. The democrat destruction over the last 10 years has been epic!! And hilarious. #maga,Harmless
@USER @USER Leaders must do much more on gun control overall.  Protect our young people.,Harmless
@USER @USER She is so stupid it scares us average Americans that she makes decisions on our behalf,Harmful
@USER @USER @USER @USER It’s ok Brenda we know how passionate you are about things too.We love ya!,Harmless
#cincinatti  well these shootings will keep happening because of your stupid gun laws so its time americans woke up and do something about it because it will keep on happening again and again and not god and prayers are going to help only proper gun control laws will.,Harmful
@USER I understand that.. but she has 4 children and she is mad because she and her 7 week old were asked to leave a book club meeting at 9:00... obviously someone was with her other children at home so why bring the baby,Harmless
@USER A proven record of failure so why not.,Harmless
@USER @USER @USER @USER @USER @USER Don't forget this is Trumps fault. Just like how he is colluding to make the hurricanes worst. They forgot to tell us how this hurricane was also Trumps fault.,Harmful
@USER Fresh boy think he is strong 😂,Harmless
"@USER Chris, Chris, Chris.... Are you forgetting the mantra of every single libtard pusher of common sense gun control""? When all guns are outlawed, the criminals will voluntarily give up their guns, out of a sense of compassion.""",Harmful
"@USER UNHINGED.""  No, he's just a fat POS slob who lucked out going against conservatives making tons of money in the process, as an opertunist. A very smart opertiunist who knows how to USE &amp; shovel BS to the liberal left.  It's good business these days &amp; he's EATING it all up.""",Harmful
@USER You may not be funny but you are serving up some serious truth bombs and I love it. Thanks!!!,Harmless
@USER @USER Wishing you even more success in the future brave @USER you are really a true ambassador of Pakistan. bless you @USER thank you.,Harmless
@USER @USER Hey The Valley Guy - Thanks for the comment - your right on the mark - Just hope the Liberals &amp; @USER get serious about Reversing Global Warming &amp; Climate Change - Get with the real issue of Saving our Planet &amp; Life Itself - Note @USER,Harmless
@USER hmm i'd do something like getting really high quality artists to draw really boring cars like a fucking 2002 grand prix or something,Harmful
@USER you are a sorry excuse of a rep - I hope that your district votes accordingly-you need to go!  Your nose is so brown it will never be clean! URL,Harmful
@USER @USER I hate 7 year old faggot Logan fans like you,Harmful
@USER Much suckage if bad. And it don’t look good.,Harmless
@USER Its still not being updated . Scrapers will get less and less until none are left,Harmless
@USER He just doesn’t fit the team now. Agholor should stay in the slot because that’s where he is successful. JMatt is not an outside threat.,Harmful
"@USER @USER Communists: Liberals get the bullet, too.""  Me: ""Wow f*ck you!""  Communists: ""You are excluding instead of unifying.""""",Harmful
@USER @USER @USER Gun control has everything to do with punishing conservatives.,Harmful
@USER What are you doing Joe? I swear it seems like he is doing this shit intentionally to show us fans up or put us in the hospital for heart attacks. #EverybodyIn @USER,Harmful
@USER a perfect description of ANTiFA. Fascist shit bags.,Harmful
Someone please show @USER @USER @USER @USER this and @USER front and center tonight unless we get the declass out today #MAGA URL,Harmless
@USER You like players based on where they line up on offense?   Of course we used him as a returner and receiver der that’s what he is... and yes indeed he lined up at RB I’m glad that made you a fan of his   I’m sorry you expect everyone who responds to you to agree,Harmless
@USER @USER @USER @USER Kamala Harris is rapidly gaining a reputation as the most dishonest senator,Harmful
@USER .@USER is arguing that gun control laws = a violation of people's rights.   Even the conservative Scalia specified that gun regulations are consistent w/ #2A and courts have repeatedly upheld most gun restrictions.,Harmless
@USER Beto advocates gun control which would leave is defenseless to this.,Harmful
@USER @USER Agreed. I have better ideas: ABC—Let AntiFa beat her to death at a pro-Trump Free speech rally.  1/,Harmful
@USER @USER @USER @USER Lord Of The Pies should kept his c*ck holster shut.  Nobody gives a toss what you Hollyweirdo's have to say.  #MAGA,Harmful
@USER Did he found out by himself?,Harmless
@USER @USER @USER He is a big lump of —-I agree 100%,Harmful
@USER @USER I’ve proven that gun control leads to lower gun deaths. You’ve chosen to ignore it and accuse the study of being falsified without any proof. Do you have any proof they used 5 states as you mentioned? Or are you going to continue to ignore me asking for clarification?,Harmful
@USER @USER Another Democrat scam.  Republicans don't fund terrorist groups like ANTIFA to threaten people.  ...but go ahead make it look real,Harmful
@USER @USER @USER @USER @USER Be very careful because you are in danger of pushing maps back into the closet.,Harmless
@USER @USER Saddest thing I've read today is conservatives claiming Kavanaugh's presumed innocent. Wrong. This is a confirmation hearing where HE has to prove HE has the character to sit on the highest court for life. This isn't a criminal trial. - Tim Koontz,Harmless
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER And Antifa idiots forced them to use their medicare to fix the broken parts of their body caused by Antifa.  Requiring other people who do have kindness for others to pick up their wheelchairs they were thrown from and help them until the ambulance arrived.,Harmless
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Of course Anthony,Harmless
@USER Didn't this trashy thing sleep her way to the top with married men?,Harmful
@USER What a handsome boy! Reminds me of one of my fosters a little bit. Sorry I don’t have a better picture - she is one of the ones that got away. I’d have 20 if I could. URL,Harmless
@USER Conservatives Are NOT his fan base have not been forever!!!!! Just trying to take out #Beto support and this is BS!!!,Harmless
@USER And the last one when she is with herself. The truest personality.,Harmless
@USER Isn’t the coalition for gun control headed up by the lady who was turned down for a job because she was a bully?,Harmful
@USER Hi I am Tim Kaine and this is my Criminal Antifa Son👍 URL,Harmless
"@USER Lol Religion of peace"" am I right fellow classical liberals? Izlam totes needs a Reformation""",Harmless
@USER &gt;Eradicating HIV and Malaria in the middle of Africa  Good bloody luck,Harmless
"@USER @USER @USER @USER Foolhardy ... think of the institution ... the court needs to stand athwart public opinion [as it did in Dred Scott, Plessy v. Ferguson, Cumming v. Board of Ed, plus a few late-in-our-history decisions that liberals think were ""revolutionary"" even if they were 100 yrs late]""",Harmless
@USER Well if Trumpster said it then it must be true he also have himself a 10 on handling Cuba hurricane sad piece of something he is...,Harmful
@USER Smearing Supreme Court Justices now?   What's next for the ultra-left nazis liberals.,Harmless
How wonderful to see our President on the ground in New Burn NC handing out hot meals and spending time with the hurricane victims!!! Rare site to see a US President who cares so much about the American people. WE love you @USER so thankful for your service to our country. #MAGA,Harmless
@USER @USER @USER @USER I completely believe she will be in GTMO. She is a traitor.,Harmful
@USER And the media will simply not calm down and just report normally and let the folks decide.   They are a propaganda arm of one party and anyone who disagrees with their doctrine is dismissed as evil and worthy of the Auntie Maxine or ANTIFA treatment or worse.,Harmless
@USER If he survived he obviously doesnt know anything about gun control. Are we sure he is a lib?,Harmless
@USER @USER There are plenty of sane centrist democrat citizens but far leftist politicians &amp; Antifa weirdos? No thanks.,Harmful
"@USER @USER Antifa otherwise known as NAZI Brownshirts""  I never thought of that comparison before, lol.  It's ironic that they're the one's that call everyone else a 'nazi' for disagreeing with anything they say, lol.""",Harmful
@USER Considering Puerto  Rico didn't have electricity on 70% of the island before the hurricane....im wondering who left her brain on the tarmac in the sun for a year?  Probably Trump or Baron I assume.,Harmless
@USER @USER I mean if she is planning on starting tour in February like she said then they will most likely go on sale end of September-beginning of October or somewhere around there,Harmless
@USER @USER @USER @USER @USER Lab turned down the deal with LDs,Harmless
@USER @USER @USER @USER ☝️What “Trumptards” will be doing to dirty liberals in November.   I was patient at first but now it’s clear the left has absolutely zero intention of playing by the rules. I hope President Trump CRUSHES your joke of a party under the fullest extent of the law.,Harmful
100% agree with Trump on this.  Surprised to see so many liberals talk about how cute he was sneaking candy at a war criminal's funeral. URL,Harmful
"@USER Hasn't this flake left yet?  How dare these people hang a man without evidence and at the word of a loon with repressed memory."" Sue her and I bet she shuts up fast.""",Harmful
@USER The Dems playing a con game. It must be Antifa don’t you think.,Harmful
@USER Maybe because you’ve provided a play form for hate groups with no criticism or criticism-lite while bashing antifa with zero analysis,Harmful
@USER !maybe she was fucking hungry!!! No one knows what kind of home life she has! My goodness  she is a child and this officer could have handled this better. Sorry he needs to be fired,Harmful
@USER Glad we have our priorities in order re gun control.,Harmless
@USER Suck my dick,Harmful
@USER I think Donald Trump is a disgusting disgraceful pig . Shame on him thinking that he did so much for Puerto Rico . He failed us . And he is a failure as a so called president . He did nothing but talk bad about Puerto Rican’s he doesn’t understand that PR is USA territory.JERKOFF,Harmful
@USER Funny- Kerry should know! Right! Standing with our President 👍🏼👍🏼👍🏼🇺🇸🇺🇸🇺🇸 @USER,Harmless
@USER @USER @USER @USER @USER So your in favor of gun control because that’s what Switzerland has? Am I correct in saying that?,Harmful
@USER @USER You just said the same things all the liberals say. President Trump is not deporting immigrants. He's trying to deport people who sneak into this country &amp; not follow the rules to come in. If you come in that way you are a criminal. Turn off CNN &amp; try another point of view.,Harmful
@USER @USER @USER @USER @USER Ummm theres video of it and the coach literally admitted to it lmao. Maybe read before having strong shitty opinions,Harmful
@USER @USER Pretty much how the majority sees it!,Harmless
Business is business. I love this story. URL,Harmful
"@USER @USER @USER @USER @USER @USER Why are you buying into the global"" crap? That is a very ""liberal"" position and exactly what is killing Canada right now. Please lose this if you truly want your party to succeed. Don't use the cliche&amp;catch phrases that the liberals use-it makes you look like liberal wannabes.""",Harmless
@USER This is just disgusting. But it sounds like you are absolutely right. I do think that even liberals are starting to realize this is all a political game.,Harmful
@USER No she is just informing the public of the horrible goings on in the trump White House.,Harmless
"@USER This man is one of the most intelligent highly accomplished Black men in the USA yet, White Liberals &amp; the Old Order"" (his words) have been successfully able to have him disowned by his own people. No Black child looks up to this man for inspiration bc to them he doesn't exist URL",Harmless
@USER @USER @USER @USER Obama will be remembered as the man that destroy libya. Imagine if mi6 or cia give blm or antifa guns and wages war vs trump. Then they control the msm and say trump use chemical weapon to legalize their coup. The blood is on obama hand.,Harmful
@USER vs Antifa. I know who my money’s on. But seriously this is such a stupid thing to do. URL,Harmful
@USER @USER John Kerry is a swamp rat nothing more nothing less CNN we all know is the clown news network,Harmful
@USER @USER @USER @USER @USER I’m gunna fucking die oh my god,Harmful
@USER we’re defo living in the last days,Harmful
@USER And shit like this is why no real research gets done on us.,Harmful
@USER Its not like your not sharing the water! Un fucking real. 😡,Harmful
@USER Just because his best stats season was at 34 doesn’t mean he’s the greatest pl midfielder 🤣 fuck off,Harmful
@USER @USER Just another tool in my toolbox. It's an inanimate object unless I animate it. It's not gun control we need it's mental health control! URL,Harmless
@USER @USER @USER @USER You lied you don’t know about the Mulford Act.    URL,Harmful
@USER @USER You are the epitome of class and intelligence.❤️,Harmless
@USER I know sex sales and we all know Ridge was going to choose his daughter jmo I wanted Hope to get it,Harmful
@USER You are obsessed with @USER  She’s a millionaire because she is a good comedian. You have money because Big Daddy Bone Spurs handed it to you a**hole.,Harmful
@USER Can someone tell this dumb we are a republic,Harmful
$10 B/W commissions are still available!  Please DM if you are interested!  #artistforhire #commission #robots #anthro #furry #monstergirls #cyclops #pokemon #magikarp #catgirls #possum #artistsontwitter URL,Harmless
@USER This one is tough. It‘s too easy to hold a grudge but fucking hard to let go.,Harmful
@USER Holy shit you met Michael Jordan,Harmful
